DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;DEPMUNI;CIUDADES28;Clase;FEX_C;P1987;P1988;P1988S1;P1989;P1990
649696;235;1;1;1;73001;1;Cabecera;130.71178223;2;1;2;2;1
649697;235;1;1;1;73001;1;Cabecera;91.278655121;1;1;2;1;1
649698;235;1;1;1;73001;1;Cabecera;37.544783097;1;1;1;2;4
649699;235;1;1;1;73001;1;Cabecera;107.53173269;1;1;2;1;1
649700;235;1;1;1;73001;1;Cabecera;91.101204515;1;1;2;1;1
649701;235;1;1;1;73001;1;Cabecera;92.71386111;1;1;2;2;1
649702;235;1;1;1;73001;1;Cabecera;260.51516653;2;1;1;2;1
649703;235;1;1;1;73001;1;Cabecera;283.51876933;2;1;2;2;1
649704;235;1;1;1;73001;1;Cabecera;125.27349588;2;1;2;2;1
649705;235;1;1;1;73001;1;Cabecera;125.02090212;2;1;2;1;1
649706;235;1;1;1;73001;1;Cabecera;128.05349434;2;1;1;1;1
649707;235;1;1;1;73001;1;Cabecera;75.197062228;2;1;2;2;1
649708;235;1;1;1;73001;1;Cabecera;202.67542984;2;1;1;1;1
649709;235;1;1;1;73001;1;Cabecera;79.213703434;2;1;2;1;1
649710;235;1;1;1;73001;1;Cabecera;292.33047071;2;1;2;2;1
649711;235;1;1;1;73001;1;Cabecera;62.525226897;2;1;2;2;1
649712;235;1;1;1;73001;1;Cabecera;262.13971902;2;1;2;2;1
649713;235;1;1;1;73001;1;Cabecera;62.060116295;1;1;2;1;1
649714;235;1;1;1;73001;1;Cabecera;118.13081539;1;1;3;2;1
649715;235;1;1;1;73001;1;Cabecera;78.297100659;1;1;2;1;1
649716;235;1;1;1;73001;1;Cabecera;63.770843161;1;1;2;4;1
649717;235;1;1;1;73001;1;Cabecera;123.09700597;2;1;3;2;1
649718;235;1;1;1;73001;1;Cabecera;70.74546684;1;1;3;2;1
649719;235;1;1;1;73001;1;Cabecera;86.138264164;1;1;2;1;1
649720;235;1;1;1;73001;1;Cabecera;145.2693502;1;1;2;2;1
649721;235;1;1;1;73001;1;Cabecera;199.32068159;2;1;1;2;1
649722;235;1;1;1;73001;1;Cabecera;66.255421466;2;1;2;4;1
649723;235;1;1;1;73001;1;Cabecera;42.131885833;1;1;2;4;1
649724;235;1;1;1;73001;1;Cabecera;71.418705305;1;1;2;4;1
649725;235;1;1;1;73001;1;Cabecera;169.06387886;1;1;2;2;1
649726;235;1;1;1;73001;1;Cabecera;51.224865083;1;1;2;4;1
649727;235;1;1;1;73001;1;Cabecera;64.50412538;1;1;2;2;1
649728;235;1;1;1;73001;1;Cabecera;56.746982046;2;1;2;2;1
649729;235;1;1;1;73001;1;Cabecera;44.053352336;1;1;2;2;1
649730;235;1;1;1;73001;1;Cabecera;130.49322487;2;1;2;2;1
649731;235;1;1;1;73001;1;Cabecera;84.56028916;1;1;2;2;1
649732;235;1;1;1;73001;1;Cabecera;73.426934213;1;1;2;2;1
649733;235;1;1;1;73001;1;Cabecera;131.77204222;2;1;2;2;1
649734;235;1;1;1;73001;1;Cabecera;65.51126679;1;1;2;1;1
649735;235;1;1;1;73001;1;Cabecera;134.17238595;2;1;2;2;1
649736;235;1;1;1;73001;1;Cabecera;178.11923303;2;1;2;2;1
649737;235;1;1;1;73001;1;Cabecera;74.604246039;1;1;2;4;1
649738;235;1;1;1;73001;1;Cabecera;287.64891611;1;1;2;1;1
649739;235;1;1;1;73001;1;Cabecera;71.033383754;1;1;2;1;1
649740;235;1;1;1;73001;1;Cabecera;37.674200358;1;1;2;1;1
649741;235;1;1;1;73001;1;Cabecera;251.73119498;1;1;2;2;1
649742;235;1;1;1;73001;1;Cabecera;85.705107013;1;1;3;2;1
649743;235;1;1;1;73001;1;Cabecera;151.83534086;1;1;2;2;1
649744;235;1;1;1;73001;1;Cabecera;66.255421466;1;1;2;2;1
649745;235;1;1;1;73001;1;Cabecera;120.08832208;1;1;2;1;1
649746;235;1;1;1;73001;1;Cabecera;65.078109639;1;1;2;2;1
649747;235;1;1;1;73001;1;Cabecera;119.09567028;1;1;2;2;1
649748;235;1;1;1;73001;1;Cabecera;91.101204515;2;1;2;1;1
649749;235;1;1;1;73001;1;Cabecera;160.85355685;1;1;2;2;1
649750;235;1;1;1;73001;1;Cabecera;101.3137817;1;1;2;2;1
649751;235;1;1;1;73001;1;Cabecera;58.460964744;1;1;2;2;1
649752;235;1;1;1;00000;0;Centro poblado y rur;187.88608526;1;1;2;1;1
649753;235;1;1;1;00000;0;Centro poblado y rur;485.86407608;1;1;2;2;1
649754;235;1;1;1;00000;0;Centro poblado y rur;187.88608526;1;1;2;1;1
649755;235;1;1;1;00000;0;Centro poblado y rur;364.61469625;1;1;2;1;1
649756;235;1;1;1;00000;0;Centro poblado y rur;253.27714431;1;2;;1;1
649757;235;1;1;1;00000;0;Centro poblado y rur;413.86978048;1;1;2;1;1
649758;235;1;1;1;00000;0;Centro poblado y rur;364.61469625;1;1;2;2;1
649759;235;1;1;1;00000;0;Centro poblado y rur;187.88608526;1;1;2;1;1
649760;235;1;1;1;00000;0;Centro poblado y rur;187.88608526;1;2;;1;1
649761;235;1;1;1;00000;0;Centro poblado y rur;187.88608526;1;1;2;2;1
649762;235;1;1;1;00000;0;Centro poblado y rur;402.7123062;1;1;2;1;1
649763;235;1;1;1;00000;0;Centro poblado y rur;650.44258325;1;1;2;3;1
649764;235;1;1;1;00000;0;Centro poblado y rur;413.86978048;1;1;2;1;1
649765;235;1;1;1;00000;0;Centro poblado y rur;503.24037373;1;1;2;2;1
649766;235;1;1;1;00000;0;Centro poblado y rur;373.08260871;1;1;2;3;1
649767;235;1;1;1;00000;0;Centro poblado y rur;413.86978048;1;1;2;2;1
649768;235;1;1;1;00000;0;Centro poblado y rur;364.61469625;1;1;2;3;1
649769;235;1;1;1;00000;0;Centro poblado y rur;294.79294327;1;1;2;1;1
649770;235;1;1;1;00000;0;Centro poblado y rur;364.61469625;1;1;2;3;1
649771;235;1;1;1;00000;0;Centro poblado y rur;187.88608526;1;1;2;2;1
649772;235;1;1;1;00000;0;Centro poblado y rur;318.31488995;1;1;2;1;1
649773;235;1;1;1;00000;0;Centro poblado y rur;674.971949;1;1;2;1;1
649774;235;1;1;1;00000;0;Centro poblado y rur;353.45722198;1;1;1;1;1
649775;235;1;1;1;00000;0;Centro poblado y rur;187.88608526;1;2;;1;1
649776;235;1;1;1;00000;0;Centro poblado y rur;253.27714431;1;1;1;1;1
649777;235;1;1;1;00000;0;Centro poblado y rur;270.21296922;1;1;2;1;1
649778;235;1;1;1;00000;0;Centro poblado y rur;242.11967004;1;1;2;1;1
649779;235;1;1;1;00000;0;Centro poblado y rur;291.37475427;1;1;1;1;1
649780;235;1;1;1;00000;0;Centro poblado y rur;187.88608526;1;1;2;3;1
649781;235;1;1;1;00000;0;Centro poblado y rur;364.61469625;1;1;2;1;1
649782;235;1;1;1;66001;1;Cabecera;76.037390339;1;1;2;2;1
649783;235;1;1;1;66001;1;Cabecera;79.13617793;1;1;2;2;1
649784;235;1;1;1;66001;1;Cabecera;75.776702067;1;1;2;2;1
649785;235;1;1;1;66001;1;Cabecera;79.13617793;1;1;2;2;1
649786;235;1;1;1;66001;1;Cabecera;86.554259054;1;1;5;2;1
649787;235;1;1;1;66001;1;Cabecera;51.45776625;1;1;5;1;1
649788;235;1;1;1;66001;1;Cabecera;70.053226517;1;1;2;2;1
649789;235;1;1;1;66001;1;Cabecera;85.38814124;1;1;2;2;1
649790;235;1;1;1;66001;1;Cabecera;116.78910747;1;1;2;2;1
649791;235;1;1;1;66001;1;Cabecera;70.053226517;1;1;2;2;1
649792;235;1;1;1;66001;1;Cabecera;68.448000861;1;1;2;1;1
649793;235;1;1;1;66001;1;Cabecera;66.995001604;1;1;2;2;1
649794;235;1;1;1;66001;1;Cabecera;71.120794652;1;1;2;2;1
649795;235;1;1;1;66001;1;Cabecera;98.097978933;1;1;2;2;1
649796;235;1;1;1;66001;1;Cabecera;83.676709453;1;1;2;1;1
649797;235;1;1;1;66001;1;Cabecera;86.244485655;1;1;2;2;1
649798;235;1;1;1;66001;1;Cabecera;111.11106095;1;1;2;2;1
649799;235;1;1;1;66001;1;Cabecera;63.413852377;1;1;2;1;1
649800;235;1;1;1;66001;1;Cabecera;122.62247367;1;1;2;2;1
649801;235;1;1;1;66001;1;Cabecera;101.25489458;1;1;2;2;1
649802;235;1;1;1;66001;1;Cabecera;104.59588682;1;1;2;2;1
649803;235;1;1;1;66001;1;Cabecera;101.25489458;1;1;2;2;1
649804;235;1;1;1;66001;1;Cabecera;105.07276788;1;1;2;2;1
649805;235;1;1;1;66001;1;Cabecera;125.51506418;1;1;2;3;1
649806;235;1;1;1;66001;1;Cabecera;62.629518133;1;1;5;3;1
649808;235;1;1;1;66001;1;Cabecera;56.038809538;2;1;2;2;1
649809;235;1;1;1;66001;1;Cabecera;63.119934282;1;1;3;2;1
649810;235;1;1;1;66001;1;Cabecera;81.003915662;2;1;2;1;1
649811;235;1;1;1;66001;1;Cabecera;128.32016809;2;1;2;2;1
649812;235;1;1;1;66001;1;Cabecera;138.5624772;1;1;2;2;1
649813;235;1;1;1;66001;1;Cabecera;137.5229887;2;1;1;2;1
649814;235;1;1;1;66001;1;Cabecera;100.05259095;2;1;1;2;1
649815;235;1;1;1;66001;1;Cabecera;78.593635955;1;1;2;1;1
649816;235;1;1;1;66001;1;Cabecera;69.618795263;1;1;2;2;1
649818;235;1;1;1;66001;1;Cabecera;74.607930927;1;1;2;2;1
649819;235;1;1;1;66001;1;Cabecera;63.307607606;1;1;2;2;1
649820;235;1;1;1;66001;1;Cabecera;86.740938883;1;1;2;1;1
649821;235;1;1;1;66001;1;Cabecera;58.129364679;1;1;2;2;1
649822;235;1;1;1;66001;1;Cabecera;71.401179622;1;1;2;2;1
649823;235;1;1;1;66001;1;Cabecera;80.934727429;1;1;2;1;1
649824;235;1;1;1;66001;1;Cabecera;63.684751379;1;1;2;2;1
649825;235;1;1;1;66001;1;Cabecera;92.34919543;1;1;2;2;1
649826;235;1;1;1;66001;1;Cabecera;50.249787149;2;1;4;2;1
649827;235;1;1;1;66001;1;Cabecera;114.1046038;1;1;2;1;1
649828;235;1;1;1;66001;1;Cabecera;88.365658177;1;1;2;1;1
649829;235;1;1;1;66001;1;Cabecera;111.56894594;1;1;2;2;1
649830;235;1;1;1;66001;1;Cabecera;69.730591211;2;1;2;2;1
649831;235;1;1;1;66001;1;Cabecera;60.904546913;1;1;2;2;1
649832;235;1;1;1;66001;1;Cabecera;82.89770103;1;1;2;2;1
649833;235;1;1;1;66001;1;Cabecera;104.4736127;1;1;5;2;1
649834;235;1;1;1;66001;1;Cabecera;92.897995538;1;1;5;1;1
649835;235;1;1;1;66001;1;Cabecera;99.670021256;1;1;5;1;1
649836;235;1;1;1;66001;1;Cabecera;79.145117347;1;1;5;2;1
649837;235;1;1;1;66001;1;Cabecera;120.5354666;1;1;5;1;1
649838;235;1;1;1;66001;1;Cabecera;70.35121542;2;1;4;1;1
649839;235;1;1;1;66001;1;Cabecera;66.701727297;2;1;4;1;1
649840;235;1;1;1;66001;1;Cabecera;82.89770103;2;1;4;1;1
649841;235;1;1;1;66001;1;Cabecera;83.676709453;2;1;4;1;1
649842;235;1;1;1;66001;1;Cabecera;82.89770103;2;1;4;2;1
649843;235;1;1;1;66001;1;Cabecera;78.474642317;1;1;5;1;1
649844;235;1;1;1;66001;1;Cabecera;75.309038508;2;1;2;2;1
649845;235;1;1;1;66001;1;Cabecera;79.022252251;2;1;2;2;1
649846;235;1;1;1;66001;1;Cabecera;72.903524096;2;1;2;1;1
649847;235;1;1;1;66001;1;Cabecera;67.48056023;1;1;5;1;1
649848;235;1;1;1;66001;1;Cabecera;63.307607606;2;1;2;2;1
649849;235;1;1;1;66001;1;Cabecera;75.309038508;2;1;2;4;1
649850;235;1;1;1;66001;1;Cabecera;63.311850742;2;1;2;2;1
649851;235;1;1;1;66001;1;Cabecera;72.903524096;2;1;2;2;1
649852;235;1;1;1;66001;1;Cabecera;78.872233671;1;1;5;1;1
649853;235;1;1;1;66001;1;Cabecera;87.023494078;2;1;3;2;1
649854;235;1;1;1;66001;1;Cabecera;86.399796237;1;1;5;1;1
649855;235;1;1;1;66001;1;Cabecera;75.361546391;1;1;3;1;1
649856;235;1;1;1;66001;1;Cabecera;68.490686591;1;1;5;1;1
649857;235;1;1;1;66001;1;Cabecera;95.284713828;1;1;2;2;1
649858;235;1;1;1;66001;1;Cabecera;68.499867646;1;1;5;1;1
649859;235;1;1;1;66001;1;Cabecera;65.236565773;1;1;5;2;1
649860;235;1;1;1;66001;1;Cabecera;81.003915662;2;1;5;1;1
649861;235;1;1;1;66001;1;Cabecera;83.676709453;2;1;5;2;1
649862;235;1;1;1;66001;1;Cabecera;87.802502502;2;1;5;3;1
649863;235;1;1;1;66001;1;Cabecera;98.097978933;2;2;;2;1
649864;235;1;1;1;66001;1;Cabecera;78.675863058;1;1;2;1;1
649865;235;1;1;1;66001;1;Cabecera;114.94480873;2;1;5;2;1
649866;235;1;1;1;66001;1;Cabecera;103.12918887;2;1;5;1;1
649867;235;1;1;1;66001;1;Cabecera;95.405944045;2;1;5;2;1
649868;235;1;1;1;66001;1;Cabecera;137.12945022;2;1;5;1;1
649869;235;1;1;1;66001;1;Cabecera;124.61087444;2;1;5;2;1
649870;235;1;1;1;66001;1;Cabecera;108.27037255;2;1;5;1;1
649871;235;1;1;1;00000;0;Centro poblado y rur;1291.1149922;1;1;2;1;1
649872;235;1;1;1;00000;0;Centro poblado y rur;425.33956693;1;1;1;1;1
649873;235;1;1;1;00000;0;Centro poblado y rur;427.20968794;1;1;2;1;1
649874;235;1;1;1;00000;0;Centro poblado y rur;309.79632289;1;1;1;1;1
649875;235;1;1;1;00000;0;Centro poblado y rur;717.87420892;1;1;2;1;1
649876;235;1;1;1;00000;0;Centro poblado y rur;331.51687279;1;1;2;1;1
649877;235;1;1;1;00000;0;Centro poblado y rur;569.95896978;1;1;2;1;1
649878;235;1;1;1;00000;0;Centro poblado y rur;857.28615228;1;1;2;1;1
649879;235;1;1;1;00000;0;Centro poblado y rur;637.18055511;1;1;2;1;1
649880;235;1;1;1;00000;0;Centro poblado y rur;873.00461274;1;1;2;1;1
649881;235;1;1;1;00000;0;Centro poblado y rur;494.43127327;1;1;2;1;1
649882;235;1;1;1;00000;0;Centro poblado y rur;607.05786704;1;1;2;1;1
649883;235;1;1;1;00000;0;Centro poblado y rur;815.14216901;2;1;1;2;1
649884;235;1;1;1;00000;0;Centro poblado y rur;299.32761525;1;1;1;1;1
649885;235;1;1;1;00000;0;Centro poblado y rur;360.22067237;1;1;1;1;1
649886;235;1;1;1;00000;0;Centro poblado y rur;370.75194603;2;1;1;1;1
649887;235;1;1;1;00000;0;Cabecera;4053.8790503;1;1;1;1;1
649888;235;1;1;1;00000;0;Cabecera;3032.2134398;2;1;2;1;1
649889;235;1;1;1;00000;0;Cabecera;2021.4756266;2;1;1;2;1
649890;235;1;1;1;00000;0;Cabecera;3014.5660438;1;1;1;2;1
649891;235;1;1;1;00000;0;Cabecera;2488.9362318;1;1;1;1;1
649892;235;1;1;1;00000;0;Cabecera;2510.8302664;2;1;1;2;1
649894;235;1;1;1;00000;0;Cabecera;2643.8272325;2;1;1;2;1
649895;235;1;1;1;00000;0;Cabecera;2021.4756266;1;1;1;1;1
649897;235;1;1;1;00000;0;Cabecera;3817.0971092;1;1;1;2;1
649898;235;1;1;1;00000;0;Cabecera;1178.3496039;1;1;1;1;1
649899;235;1;1;1;00000;0;Cabecera;1294.4473182;1;1;1;1;1
649900;235;1;1;1;00000;0;Cabecera;2052.5698849;1;1;1;2;1
649901;235;1;1;1;00000;0;Cabecera;2432.6805201;1;1;1;2;1
649902;235;1;1;1;00000;0;Cabecera;2744.4670033;1;1;1;2;1
649903;235;1;1;1;00000;0;Cabecera;2013.7733023;1;1;1;1;1
649904;235;1;1;1;00000;0;Cabecera;1315.4750033;1;1;1;2;1
649905;235;1;1;1;00000;0;Cabecera;2761.9822309;1;1;2;1;1
649906;235;1;1;1;00000;0;Cabecera;1599.6652736;1;1;1;1;1
649907;235;1;1;1;00000;0;Cabecera;2999.3723881;1;1;1;1;1
649908;235;1;1;1;00000;0;Cabecera;4028.5243648;1;1;1;1;1
649910;235;1;1;1;00000;0;Cabecera;3500.1834552;1;1;2;2;1
649911;235;1;1;1;00000;0;Cabecera;4348.1779761;1;1;1;1;1
649912;235;1;1;1;00000;0;Cabecera;4668.9638447;1;1;2;1;1
649913;235;1;1;1;00000;0;Cabecera;4228.5247878;1;1;1;1;1
649914;235;1;1;1;00000;0;Cabecera;4504.3100559;1;1;1;2;1
649915;235;1;1;1;00000;0;Cabecera;3369.1260443;1;1;1;1;1
649916;235;1;1;1;00000;0;Cabecera;3169.1751212;1;1;1;2;1
649917;235;1;1;1;00000;0;Cabecera;4521.8490657;2;2;;2;1
649918;235;1;1;1;00000;0;Centro poblado y rur;243.03666968;1;1;1;1;1
649919;235;1;1;1;00000;0;Centro poblado y rur;972.14667874;1;1;1;2;1
649920;235;1;1;1;00000;0;Centro poblado y rur;362.47002764;1;1;1;1;1
649923;235;1;1;1;00000;0;Centro poblado y rur;369.80083337;1;1;1;2;1
649925;235;1;1;1;00000;0;Centro poblado y rur;243.03666968;1;1;1;2;1
649926;235;1;1;1;00000;0;Centro poblado y rur;243.03666968;1;1;1;1;1
649927;235;1;1;1;00000;0;Centro poblado y rur;313.18954882;1;1;1;1;1
649928;235;1;1;1;00000;0;Centro poblado y rur;935.06500962;1;1;1;2;1
649929;235;1;1;1;00000;0;Centro poblado y rur;260.45401145;1;1;1;4;1
649930;235;1;1;1;00000;0;Centro poblado y rur;545.13124338;1;1;1;2;1
649932;235;1;1;1;00000;0;Centro poblado y rur;972.14667874;1;1;1;1;1
649934;235;1;1;1;00000;0;Centro poblado y rur;313.18954882;1;1;1;4;1
649935;235;1;1;1;00000;0;Centro poblado y rur;386.38841592;1;1;1;4;1
649936;235;1;1;1;00000;0;Centro poblado y rur;936.24110044;1;1;1;2;1
649937;235;1;1;1;00000;0;Centro poblado y rur;546.3073342;1;1;1;2;1
649938;235;1;1;1;05001;1;Cabecera;422.1184012;2;1;2;1;1
649939;235;1;1;1;05001;1;Cabecera;543.55952077;2;1;2;2;1
649942;235;1;1;1;05001;1;Cabecera;1011.6399443;2;1;2;2;1
649943;235;1;1;1;05001;1;Cabecera;638.80407385;1;1;2;4;1
649944;235;1;1;1;05001;1;Cabecera;552.08374516;2;1;2;4;1
649945;235;1;1;1;05001;1;Cabecera;422.1184012;1;1;2;2;1
649947;235;1;1;1;05001;1;Cabecera;347.81275945;1;1;2;2;1
649948;235;1;1;1;05001;1;Cabecera;277.28159756;2;1;2;2;1
649949;235;1;1;1;05001;1;Cabecera;473.60950995;2;1;2;2;1
649950;235;1;1;1;05001;1;Cabecera;513.53633696;2;1;2;2;1
649951;235;1;1;1;05001;1;Cabecera;496.84761299;1;1;1;1;1
649952;235;1;1;1;05001;1;Cabecera;514.23554828;1;1;2;1;1
649954;235;1;1;1;05001;1;Cabecera;521.13382864;2;1;2;1;1
649955;235;1;1;1;05001;1;Cabecera;1009.2205966;1;1;1;1;1
649956;235;1;1;1;05001;1;Cabecera;813.5419736;2;1;2;2;1
649957;235;1;1;1;05001;1;Cabecera;462.89869357;1;1;2;2;1
649958;235;1;1;1;05001;1;Cabecera;622.06825438;2;2;;2;1
649959;235;1;1;1;05001;1;Cabecera;446.12278335;2;1;2;2;1
649960;235;1;1;1;05001;1;Cabecera;462.18270326;2;1;2;2;1
649961;235;1;1;1;05001;1;Cabecera;771.33683461;1;1;2;1;1
649962;235;1;1;1;05001;1;Cabecera;634.43491242;2;1;1;2;1
649964;235;1;1;1;05001;1;Cabecera;634.43491242;1;1;1;1;1
649965;235;1;1;1;05001;1;Cabecera;434.75813935;2;1;2;2;1
649966;235;1;1;1;05001;1;Cabecera;563.90572638;2;1;2;2;1
649967;235;1;1;1;05001;1;Cabecera;659.31301262;2;1;2;2;1
649970;235;1;1;1;05001;1;Cabecera;644.09770269;1;1;1;1;1
649971;235;1;1;1;05001;1;Cabecera;634.43491242;1;1;1;1;1
649972;235;1;1;1;05001;1;Cabecera;695.99036956;2;1;2;2;1
649973;235;1;1;1;05001;1;Cabecera;733.87518197;1;1;1;2;1
649975;235;1;1;1;05001;1;Cabecera;472.33831531;2;1;2;2;1
649976;235;1;1;1;05001;1;Cabecera;472.9402608;1;1;2;2;1
649977;235;1;1;1;05001;1;Cabecera;484.74545903;1;1;2;4;1
649978;235;1;1;1;05001;1;Cabecera;546.53237429;1;1;2;2;1
649981;235;1;1;1;05001;1;Cabecera;568.74359008;1;1;2;1;1
649982;235;1;1;1;05001;1;Cabecera;1000.3339407;2;1;2;2;1
649983;235;1;1;1;05001;1;Cabecera;429.72937725;1;1;2;1;1
649984;235;1;1;1;05001;1;Cabecera;369.33444029;2;1;2;1;1
649985;235;1;1;1;05001;1;Cabecera;411.46917704;2;1;2;2;1
649986;235;1;1;1;05001;1;Cabecera;447.16285169;2;1;2;2;1
649987;235;1;1;1;05001;1;Cabecera;587.87917075;2;1;2;2;1
649988;235;1;1;1;05001;1;Cabecera;618.78214127;1;1;2;1;1
649989;235;1;1;1;05001;1;Cabecera;362.42762967;2;1;2;2;1
649990;235;1;1;1;05001;1;Cabecera;378.14948449;2;1;1;2;1
649991;235;1;1;1;05001;1;Cabecera;380.66094745;2;1;2;2;1
649992;235;1;1;1;05001;1;Cabecera;616.37081587;2;1;2;1;1
649993;235;1;1;1;05001;1;Cabecera;386.45862161;2;1;2;2;1
649994;235;1;1;1;05001;1;Cabecera;384.50600753;2;1;2;2;1
649995;235;1;1;1;05001;1;Cabecera;478.62102916;2;1;2;1;1
649996;235;1;1;1;05001;1;Cabecera;380.66094745;2;1;2;2;1
649997;235;1;1;1;05001;1;Cabecera;384.50600753;2;1;2;1;1
649998;235;1;1;1;05001;1;Cabecera;384.50600753;2;1;3;2;1
649999;235;1;1;1;05001;1;Cabecera;483.07327702;2;1;2;2;1
650000;235;1;1;1;05001;1;Cabecera;368.2838662;2;1;2;2;1
650002;235;1;1;1;05001;1;Cabecera;447.16285169;1;1;2;1;1
650003;235;1;1;1;05001;1;Cabecera;485.72164367;2;1;2;2;1
650004;235;1;1;1;05001;1;Cabecera;386.45862161;2;1;2;2;1
650006;235;1;1;1;05001;1;Cabecera;766.9985347;2;1;2;2;1
650007;235;1;1;1;05001;1;Cabecera;497.18396255;2;1;2;2;1
650008;235;1;1;1;05001;1;Cabecera;364.60102754;2;1;2;2;1
650009;235;1;1;1;05001;1;Cabecera;336.6565994;1;1;1;2;1
650011;235;1;1;1;05001;1;Cabecera;747.58987354;1;1;2;2;1
650012;235;1;1;1;05001;1;Cabecera;391.28232542;1;1;2;2;1
650014;235;1;1;1;05001;1;Cabecera;365.00955001;2;1;1;2;1
650015;235;1;1;1;05001;1;Cabecera;340.30233715;2;1;1;2;1
650016;235;1;1;1;05001;1;Cabecera;311.4498661;1;1;2;2;1
650017;235;1;1;1;05001;1;Cabecera;452.988569;1;1;1;2;1
650018;235;1;1;1;05001;1;Cabecera;260.46987783;1;1;2;2;1
650019;235;1;1;1;05001;1;Cabecera;331.91304781;1;1;2;1;1
650020;235;1;1;1;05001;1;Cabecera;1000.3339407;1;1;2;2;1
650021;235;1;1;1;05001;1;Cabecera;583.04489562;1;1;2;2;1
650022;235;1;1;1;05001;1;Cabecera;429.48752648;2;1;2;2;1
650023;235;1;1;1;05001;1;Cabecera;550.40638648;2;1;2;1;1
650025;235;1;1;1;05001;1;Cabecera;441.25709901;2;1;2;2;1
650026;235;1;1;1;05001;1;Cabecera;455.75128442;1;1;2;1;1
650027;235;1;1;1;05001;1;Cabecera;483.07327702;2;1;2;2;1
650028;235;1;1;1;05001;1;Cabecera;483.07327702;2;1;2;2;1
650029;235;1;1;1;05001;1;Cabecera;557.65347918;2;1;2;3;1
650031;235;1;1;1;05001;1;Cabecera;542.01557781;2;1;2;1;1
650032;235;1;1;1;05001;1;Cabecera;302.16079964;2;1;2;2;1
650033;235;1;1;1;05001;1;Cabecera;624.91799401;2;1;2;2;1
650034;235;1;1;1;05001;1;Cabecera;848.76819207;2;1;2;2;1
650035;235;1;1;1;05001;1;Cabecera;507.0893786;2;1;2;2;1
650036;235;1;1;1;05001;1;Cabecera;461.40720903;1;1;2;2;1
650039;235;1;1;1;05001;1;Cabecera;568.50963124;2;1;2;2;1
650040;235;1;1;1;05001;1;Cabecera;533.72740507;2;1;2;2;1
650041;235;1;1;1;05001;1;Cabecera;507.23335164;2;1;2;1;1
650042;235;1;1;1;05001;1;Cabecera;630.28869588;2;1;2;2;1
650043;235;1;1;1;05001;1;Cabecera;546.16649083;2;1;2;2;1
650044;235;1;1;1;05001;1;Cabecera;693.27405489;2;1;2;2;1
650045;235;1;1;1;05001;1;Cabecera;930.44444853;1;1;2;2;1
650046;235;1;1;1;05001;1;Cabecera;581.24803494;2;1;2;4;1
650048;235;1;1;1;05001;1;Cabecera;453.54029715;1;1;2;2;1
650049;235;1;1;1;05001;1;Cabecera;537.22819506;2;1;2;2;1
650050;235;1;1;1;05001;1;Cabecera;503.39461361;2;1;2;1;1
650051;235;1;1;1;05001;1;Cabecera;589.42353163;2;1;2;3;1
650052;235;1;1;1;05001;1;Cabecera;452.92054671;2;1;2;2;1
650053;235;1;1;1;05001;1;Cabecera;548.20571584;2;1;2;1;1
650054;235;1;1;1;05001;1;Cabecera;451.70488241;2;1;1;1;1
650055;235;1;1;1;05001;1;Cabecera;503.39461361;1;1;2;1;1
650056;235;1;1;1;05001;1;Cabecera;496.61811134;1;1;2;2;1
650057;235;1;1;1;05001;1;Cabecera;406.55996431;1;1;2;2;1
650058;235;1;1;1;05001;1;Cabecera;513.53633696;2;1;2;2;1
650059;235;1;1;1;05001;1;Cabecera;871.43291427;2;1;2;3;1
650060;235;1;1;1;05001;1;Cabecera;540.21354927;2;1;2;3;1
650061;235;1;1;1;05001;1;Cabecera;440.79500184;1;1;2;1;1
650062;235;1;1;1;05001;1;Cabecera;725.02164821;2;1;1;2;1
650063;235;1;1;1;05001;1;Cabecera;607.77838531;2;1;2;4;1
650064;235;1;1;1;05001;1;Cabecera;548.20571584;2;1;1;1;1
650065;235;1;1;1;05001;1;Cabecera;243.10668957;1;1;2;1;1
650066;235;1;1;1;05001;1;Cabecera;526.00134795;2;1;2;1;1
650068;235;1;1;1;05001;1;Cabecera;464.85789475;2;1;2;2;1
650069;235;1;1;1;05001;1;Cabecera;433.63384005;2;1;2;2;1
650070;235;1;1;1;05001;1;Cabecera;494.92113185;2;1;2;2;1
650071;235;1;1;1;05001;1;Cabecera;579.68793242;2;1;2;2;1
650072;235;1;1;1;05001;1;Cabecera;480.18982157;2;1;2;2;1
650073;235;1;1;1;05001;1;Cabecera;671.13858554;2;1;2;2;1
650074;235;1;1;1;05001;1;Cabecera;480.18982157;2;1;2;2;1
650076;235;1;1;1;05001;1;Cabecera;480.18982157;2;1;2;2;1
650077;235;1;1;1;05001;1;Cabecera;687.45778072;2;1;2;2;1
650078;235;1;1;1;05001;1;Cabecera;513.53633696;1;1;2;2;1
650079;235;1;1;1;05001;1;Cabecera;490.40575281;2;1;2;1;1
650081;235;1;1;1;05001;1;Cabecera;513.53633696;1;1;2;2;1
650082;235;1;1;1;05001;1;Cabecera;430.55409996;2;1;2;2;1
650084;235;1;1;1;00000;0;Centro poblado y rur;150.05925569;1;1;2;1;1
650086;235;1;1;1;00000;0;Centro poblado y rur;118.46176309;1;1;2;1;1
650088;235;1;1;1;00000;0;Cabecera;523.21296801;1;1;2;2;1
